ward code,ward name,Entire home/apt,Hotel room,Private room,Shared room,avg_price,avg_minimum_nights,avg_reviews_per_month,avg_availability_365,avg_star_rate,nonwork_rate,advanced_education_rate,public_transport_station_coverage,average_commute_distance,All Usual residents,unhealthy_rate,disabled_pro,average_crime,children_teenager,old_people,middle_aged,mean_rent_price
E05013533,Norwood Green,17.0,0.0,29.0,0.0,79.47826086956522,3.5869565217391304,0.9854285714285714,182.84782608695653,4.66,0.18,0.1,0.34,5.2,15450.0,0.05,0.13,129.08,0.19,0.11,0.57,1082.65
E05013534,Perivale,28.0,0.0,33.0,0.0,89.06557377049181,4.688524590163935,1.2715909090909092,161.63934426229508,4.739999999999999,0.12,0.09,0.37,4.67,16205.0,0.04,0.12,120.54,0.17,0.13,0.58,1100.74
E05013535,Pitshanger,40.0,0.0,40.0,1.0,115.54320987654322,3.54320987654321,0.8803508771929824,137.5185185185185,4.848636363636364,0.1,0.09,0.38,3.66,15163.0,0.04,0.13,65.25,0.19,0.15,0.54,1190.84
E05013536,South Acton,124.0,0.0,76.0,0.0,109.68,3.845,1.063030303030303,175.615,4.74336,0.12,0.08,0.48,3.64,17096.0,0.05,0.14,145.0,0.18,0.09,0.62,1272.12
E05013537,Southall Broadway,1.0,0.0,10.0,0.0,99.36363636363636,1.181818181818182,0.8277777777777778,240.27272727272728,4.498571428571429,0.2,0.11,0.45,5.48,10964.0,0.05,0.12,134.5,0.18,0.12,0.56,1001.0
E05013538,Southall Green,6.0,0.0,10.0,0.0,100.125,2.875,0.8663636363636363,210.0,4.432857142857143,0.21,0.11,0.44,5.68,16337.0,0.04,0.11,134.33,0.2,0.1,0.56,956.04
E05013539,Southall West,6.0,0.0,5.0,0.0,145.1818181818182,12.0,1.2374999999999998,207.8181818181818,4.335,0.2,0.11,0.42,5.94,6809.0,0.05,0.12,41.62,0.21,0.11,0.54,938.47
E05013540,Southfield,132.0,0.0,50.0,1.0,147.08743169398906,4.344262295081967,0.7224087591240875,106.95628415300548,4.752571428571429,0.06,0.06,0.43,2.61,16222.0,0.03,0.09,75.46,0.17,0.12,0.62,1312.04
E05013541,Walpole,80.0,0.0,39.0,0.0,154.08403361344537,2.663865546218488,0.8692783505154639,138.21008403361344,4.763225806451612,0.08,0.06,0.41,3.31,14661.0,0.03,0.12,106.83,0.17,0.12,0.62,1230.16
E05013542,Belmont,4.0,0.0,8.0,1.0,93.0,2.3846153846153846,1.039,250.46153846153845,4.375,0.09,0.08,0.27,5.0,9144.0,0.03,0.1,30.58,0.19,0.18,0.52,2343.05
E05013543,Canons,6.0,0.0,9.0,0.0,109.13333333333334,6.333333333333333,0.6263636363636363,183.0,4.788571428571429,0.1,0.07,0.33,4.57,9128.0,0.04,0.13,37.42,0.16,0.22,0.52,1274.65
E05013544,Centenary,6.0,0.0,12.0,2.0,84.75,6.95,1.0414285714285714,186.2,4.897272727272727,0.1,0.09,0.34,5.22,14534.0,0.03,0.1,45.12,0.19,0.14,0.55,1342.57
E05013545,Edgware,14.0,0.0,20.0,0.0,97.44117647058825,5.029411764705882,0.982608695652174,194.23529411764707,4.586470588235294,0.12,0.1,0.42,5.26,16008.0,0.04,0.11,81.79,0.19,0.13,0.56,2311.23
E05013546,Greenhill,39.0,0.0,28.0,0.0,106.1641791044776,4.1940298507462686,0.7928301886792453,166.1044776119403,4.615135135135135,0.12,0.09,0.47,4.6,11414.0,0.04,0.11,182.12,0.18,0.1,0.62,1282.38
E05013547,Harrow on the Hill,30.0,0.0,18.0,0.0,104.8125,3.4791666666666665,1.1405263157894738,200.6458333333333,4.720909090909091,0.11,0.13,0.41,4.51,10806.0,0.04,0.12,61.0,0.18,0.13,0.54,1274.65
E05013548,Harrow Weald,5.0,0.0,12.0,0.0,80.29411764705883,6.235294117647059,0.515,160.41176470588235,4.8244444444444445,0.12,0.09,0.29,5.07,14544.0,0.06,0.17,67.38,0.17,0.19,0.52,1113.8
E05013549,Hatch End,5.0,0.0,1.0,0.0,383.5,6.333333333333333,0.13,255.3333333333333,4.19,0.09,0.07,0.27,4.73,9586.0,0.03,0.11,34.17,0.19,0.21,0.51,1272.91
E05013550,Headstone,8.0,0.0,16.0,0.0,103.08333333333331,7.208333333333333,0.8276470588235294,150.625,4.811999999999999,0.08,0.08,0.34,4.54,15060.0,0.03,0.11,52.92,0.19,0.14,0.56,1180.78
E05013551,Kenton East,5.0,0.0,6.0,0.0,103.27272727272728,2.636363636363636,1.1455555555555557,235.0,4.807777777777778,0.13,0.09,0.38,5.26,14594.0,0.04,0.11,49.38,0.18,0.15,0.55,1138.74
E05013552,Kenton West,8.0,0.0,4.0,0.0,171.83333333333334,5.5,0.88,194.16666666666663,4.554285714285714,0.11,0.08,0.31,5.25,9576.0,0.04,0.12,34.29,0.16,0.19,0.54,1063.93
E05013553,Marlborough,15.0,0.0,20.0,1.0,77.0,2.888888888888889,1.0847826086956522,131.13888888888889,4.804166666666666,0.12,0.09,0.48,4.96,11370.0,0.04,0.12,64.79,0.2,0.11,0.59,1180.78
E05013554,North Harrow,14.0,0.0,7.0,1.0,97.8181818181818,5.681818181818182,0.4327272727272727,124.1818181818182,4.445714285714286,0.09,0.08,0.37,4.74,9231.0,0.04,0.11,35.92,0.17,0.18,0.55,1072.24
E05013555,Pinner,11.0,0.0,6.0,0.0,182.8823529411765,3.647058823529412,0.98,123.17647058823528,4.604545454545455,0.09,0.07,0.32,4.61,13259.0,0.03,0.13,56.62,0.18,0.21,0.51,1235.99
E05013556,Pinner South,12.0,0.0,15.0,1.0,91.32142857142856,2.821428571428572,1.1111538461538462,177.0,4.793,0.07,0.07,0.33,4.65,15113.0,0.03,0.11,40.5,0.2,0.18,0.52,1165.41
E05013557,Rayners Lane,4.0,0.0,5.0,1.0,56.6,4.9,0.67,199.8,4.88,0.1,0.1,0.35,5.08,9630.0,0.03,0.11,28.12,0.19,0.14,0.54,1052.3
E05013558,Roxbourne,8.0,0.0,6.0,0.0,107.28571428571428,1.4285714285714286,1.2815384615384615,247.57142857142856,4.43625,0.14,0.1,0.35,5.55,9816.0,0.05,0.13,52.54,0.2,0.11,0.55,1207.28
E05013559,Roxeth,16.0,0.0,9.0,0.0,97.56,3.0,1.2945,225.6,4.724705882352941,0.13,0.1,0.38,5.76,15770.0,0.04,0.11,94.67,0.19,0.13,0.56,1062.27
E05013560,Stanmore,13.0,0.0,6.0,0.0,139.68421052631578,2.6842105263157894,0.977,176.47368421052633,4.89,0.12,0.08,0.3,5.05,13703.0,0.05,0.15,58.71,0.17,0.22,0.5,1313.03
E05013561,Wealdstone North,3.0,0.0,7.0,0.0,74.3,2.4,1.2085714285714286,166.5,4.691428571428572,0.13,0.11,0.36,4.88,10358.0,0.04,0.12,57.96,0.22,0.11,0.54,1113.8
E05013562,Wealdstone South,10.0,0.0,9.0,0.0,86.73684210526316,3.631578947368421,0.9029411764705884,148.26315789473685,4.720833333333333,0.14,0.09,0.43,5.52,8090.0,0.05,0.12,64.33,0.21,0.11,0.55,990.79
E05013563,West Harrow,6.0,0.0,9.0,0.0,89.4,5.8,1.297857142857143,146.46666666666667,4.71,0.1,0.09,0.4,5.1,10514.0,0.04,0.12,38.12,0.18,0.11,0.59,1154.28
E05013564,Belmore,2.0,0.0,11.0,0.0,92.84615384615384,1.7692307692307692,0.5128571428571428,179.0,4.5825,0.15,0.11,0.27,5.89,17369.0,0.04,0.11,100.58,0.21,0.11,0.55,1054.41
E05013565,Charville,4.0,0.0,9.0,0.0,60.76923076923077,1.6923076923076923,1.002222222222222,150.30769230769232,4.79125,0.12,0.09,0.22,5.5,11481.0,0.04,0.12,51.33,0.2,0.13,0.53,970.73
E05013566,Colham & Cowley,18.0,0.0,50.0,4.0,86.52777777777777,3.875,1.0527777777777778,184.19444444444449,4.645142857142858,0.1,0.2,0.24,5.5,19263.0,0.04,0.14,143.67,0.18,0.12,0.5,1124.21
E05013567,Eastcote,7.0,0.0,8.0,0.0,74.4,1.6666666666666667,2.102307692307692,80.66666666666667,4.801818181818182,0.07,0.06,0.26,4.64,16672.0,0.04,0.14,63.42,0.17,0.2,0.53,1213.89
E05013568,Harefield Village,9.0,0.0,11.0,0.0,109.35,6.95,1.3990909090909092,93.05,4.818333333333333,0.08,0.05,0.1,5.85,5756.0,0.05,0.17,26.83,0.17,0.2,0.54,1184.7
E05013569,Hayes Town,16.0,0.0,33.0,1.0,96.12,3.9,1.121764705882353,211.26,4.73,0.16,0.1,0.37,5.62,15292.0,0.04,0.11,156.33,0.21,0.08,0.58,1020.94
E05013570,Heathrow Villages,67.0,0.0,70.0,1.0,121.7608695652174,2.557971014492753,1.761,251.81159420289856,4.366923076923077,0.11,0.08,0.42,5.85,14035.0,0.04,0.11,419.29,0.2,0.1,0.59,937.25
E05013571,Hillingdon East,9.0,0.0,13.0,0.0,80.63636363636364,3.8181818181818175,0.9717647058823528,252.45454545454547,4.8925,0.1,0.07,0.2,5.39,15641.0,0.04,0.13,65.88,0.2,0.14,0.54,1087.89
E05013572,Hillingdon West,13.0,0.0,20.0,0.0,93.87878787878788,5.03030303030303,0.8344,150.6969696969697,4.694,0.09,0.09,0.23,5.37,9861.0,0.03,0.12,40.0,0.2,0.12,0.57,1213.88
E05013573,Ickenham & South Harefield,12.0,0.0,17.0,1.0,83.3,4.233333333333333,0.6119230769230769,154.83333333333334,4.876470588235295,0.06,0.05,0.2,5.19,15511.0,0.03,0.12,48.42,0.18,0.19,0.53,1233.28
E05013574,Northwood,7.0,0.0,11.0,0.0,92.55555555555556,7.0,0.6923076923076923,180.72222222222223,4.532222222222222,0.08,0.06,0.28,5.4,11307.0,0.04,0.14,51.17,0.17,0.24,0.51,1311.25
E05013575,Northwood Hills,11.0,0.0,8.0,0.0,101.6842105263158,2.736842105263158,1.19,190.7894736842105,4.670833333333333,0.08,0.07,0.29,5.3,11857.0,0.04,0.14,56.88,0.19,0.18,0.53,1178.87
E05013576,Pinkwell,16.0,0.0,27.0,0.0,83.46511627906976,3.0930232558139537,2.937222222222222,218.3023255813953,4.614137931034483,0.15,0.11,0.29,5.56,16848.0,0.04,0.11,108.25,0.21,0.1,0.55,1027.63
E05013577,Ruislip,9.0,0.0,6.0,0.0,100.13333333333334,4.933333333333334,1.719,85.26666666666667,4.785714285714286,0.07,0.06,0.22,4.75,15506.0,0.04,0.14,73.96,0.17,0.21,0.52,1213.89
E05013578,Ruislip Manor,6.0,0.0,7.0,0.0,106.15384615384616,1.6153846153846154,0.44125,146.30769230769232,4.89,0.06,0.06,0.28,5.06,10853.0,0.03,0.12,35.62,0.19,0.16,0.55,1182.37
E05013579,South Ruislip,14.0,0.0,18.0,0.0,110.375,4.65625,1.163181818181818,209.875,4.638095238095239,0.08,0.06,0.27,5.25,17045.0,0.03,0.12,90.46,0.2,0.13,0.57,1202.21
E05013580,Uxbridge,32.0,0.0,35.0,0.0,88.02985074626865,4.059701492537314,1.1185106382978725,206.13432835820896,4.730526315789473,0.08,0.24,0.28,5.7,18137.0,0.04,0.14,261.62,0.16,0.12,0.5,1109.64
E05013581,West Drayton,43.0,0.0,68.0,0.0,92.84684684684684,2.810810810810811,1.0858024691358026,171.17117117117118,4.654067796610169,0.12,0.08,0.27,5.45,18432.0,0.04,0.14,109.17,0.22,0.1,0.57,1178.86
E05013582,Wood End,7.0,0.0,24.0,0.0,74.45161290322581,1.7419354838709675,1.05,143.38709677419354,4.852,0.16,0.1,0.27,5.68,19389.0,0.05,0.15,142.58,0.23,0.12,0.52,1049.39
E05013583,Yeading,8.0,0.0,15.0,0.0,81.82608695652173,3.4782608695652173,0.4705882352941176,214.1304347826087,4.566363636363636,0.15,0.09,0.27,5.63,13555.0,0.04,0.12,105.25,0.24,0.09,0.55,1012.57
E05013584,Yiewsley,29.0,0.0,27.0,0.0,116.78571428571428,2.7142857142857144,1.0059090909090909,207.2142857142857,4.698285714285714,0.12,0.08,0.3,5.64,12125.0,0.04,0.13,106.88,0.23,0.08,0.57,1167.12
E05013585,Alexandra Park,41.0,0.0,28.0,0.0,128.33333333333334,3.0,0.74,147.84057971014494,4.750434782608696,0.05,0.07,0.4,2.59,9078.0,0.03,0.11,53.88,0.22,0.14,0.54,1269.72
E05013586,Bounds Green,33.0,0.0,40.0,0.0,113.42465753424658,4.315068493150685,0.9212962962962964,118.23287671232876,4.81,0.1,0.08,0.53,4.07,9752.0,0.05,0.13,69.88,0.17,0.11,0.61,1096.43
E05013587,Bruce Castle,21.0,0.0,23.0,1.0,103.44444444444444,4.444444444444445,0.9987878787878788,158.73333333333332,4.6196153846153845,0.17,0.1,0.56,5.36,14052.0,0.06,0.15,143.21,0.21,0.09,0.57,953.41
E05013588,Crouch End,91.0,1.0,56.0,1.0,131.21476510067114,4.281879194630872,0.8333884297520662,105.16778523489933,4.833232323232323,0.06,0.05,0.43,2.33,12994.0,0.03,0.12,77.62,0.16,0.13,0.63,1251.64
E05013589,Fortis Green,51.0,0.0,37.0,0.0,119.70454545454544,5.056818181818182,0.9454411764705885,123.14772727272728,4.829615384615384,0.07,0.09,0.4,2.94,12878.0,0.03,0.12,49.21,0.19,0.14,0.56,1194.95
E05013590,Harringay,118.0,0.0,77.0,1.0,111.23469387755102,3.591836734693877,0.979078947368421,101.19897959183672,4.783982300884956,0.1,0.07,0.59,3.49,14426.0,0.04,0.13,134.67,0.13,0.08,0.69,1197.32
E05013591,Hermitage & Gardens,48.0,0.0,55.0,0.0,93.62135922330096,3.883495145631068,0.805068493150685,77.52427184466019,4.779622641509434,0.11,0.08,0.58,3.82,8956.0,0.05,0.14,95.88,0.13,0.08,0.67,1119.54
E05013592,Highgate,103.0,0.0,43.0,1.0,144.45578231292518,4.197278911564626,0.9221929824561405,102.37414965986396,4.723953488372093,0.06,0.07,0.43,2.29,12498.0,0.03,0.12,72.5,0.15,0.14,0.63,2552.43
E05013593,Hornsey,70.0,0.0,49.0,0.0,123.96638655462183,4.882352941176471,1.0282758620689656,101.6218487394958,4.857049180327868,0.08,0.07,0.45,2.72,14719.0,0.05,0.14,93.42,0.16,0.11,0.64,1222.66
E05013594,Muswell Hill,38.0,0.0,36.0,0.0,101.0945945945946,2.810810810810811,1.1084375,91.89189189189187,4.829122807017543,0.06,0.07,0.43,2.58,8842.0,0.03,0.13,71.58,0.17,0.16,0.58,1311.83
E05013595,Noel Park,54.0,0.0,63.0,1.0,124.7542372881356,4.279661016949152,1.4654761904761904,108.22881355932203,4.799692307692308,0.14,0.1,0.6,4.56,13673.0,0.06,0.16,280.0,0.13,0.09,0.64,1100.4
E05013596,Northumberland Park,22.0,0.0,34.0,0.0,128.58928571428572,4.928571428571429,1.197906976744186,163.80357142857142,4.712962962962963,0.18,0.11,0.58,6.02,14847.0,0.06,0.15,185.5,0.21,0.09,0.57,938.97
E05013597,St Ann's,51.0,0.0,49.0,0.0,85.41,4.34,0.843125,112.51,4.687586206896552,0.14,0.08,0.57,3.91,10280.0,0.06,0.14,75.29,0.17,0.09,0.63,1079.81
E05013598,Seven Sisters,54.0,0.0,53.0,0.0,91.14018691588784,4.196261682242991,1.352,118.5140186915888,4.606164383561644,0.14,0.1,0.58,4.31,9413.0,0.06,0.13,105.42,0.19,0.09,0.59,1154.51
E05013599,South Tottenham,72.0,0.0,64.0,1.0,91.03649635036496,3.8613138686131374,0.85,118.7080291970803,4.683548387096774,0.13,0.12,0.51,4.6,17118.0,0.05,0.12,157.92,0.24,0.08,0.54,1047.31
E05013600,Stroud Green,83.0,0.0,46.0,0.0,118.96124031007751,5.542635658914729,0.6997959183673469,72.67441860465117,4.868266666666667,0.08,0.06,0.47,2.6,10921.0,0.04,0.15,99.08,0.13,0.11,0.67,1237.17
E05013601,Tottenham Central,77.0,0.0,63.0,1.0,97.8936170212766,4.602836879432624,0.9530188679245284,120.2836879432624,4.726125,0.13,0.09,0.58,4.71,14389.0,0.05,0.14,140.38,0.16,0.1,0.63,1076.19
E05013602,Tottenham Hale,47.0,0.0,34.0,1.0,110.3048780487805,2.7804878048780486,1.0225396825396826,118.15853658536584,4.7365306122448985,0.13,0.19,0.61,5.29,11940.0,0.05,0.13,146.46,0.18,0.07,0.56,1064.65
E05013603,West Green,66.0,0.0,57.0,0.0,118.7479674796748,3.9186991869918697,0.8282795698924731,121.0569105691057,4.7171830985915495,0.13,0.09,0.56,4.2,14718.0,0.05,0.14,122.12,0.16,0.11,0.61,1100.4
E05013604,White Hart Lane,33.0,0.0,31.0,1.0,112.76923076923076,3.0,1.3533333333333333,164.87692307692308,4.779230769230769,0.16,0.11,0.51,5.02,13423.0,0.07,0.16,107.0,0.16,0.11,0.58,996.75
E05013605,Woodside,46.0,0.0,38.0,0.0,91.08333333333331,3.357142857142857,1.139,126.46428571428572,4.7065,0.13,0.09,0.59,4.49,15403.0,0.05,0.14,133.71,0.16,0.1,0.63,2209.3
E05013606,Bedfont,31.0,0.0,36.0,1.0,109.58823529411764,1.9411764705882355,1.5769767441860465,186.19117647058823,4.470625,0.11,0.08,0.29,5.99,15350.0,0.04,0.14,106.25,0.21,0.11,0.56,915.6
E05013607,Brentford East,58.0,0.0,9.0,0.0,157.47761194029852,7.014925373134329,0.8173076923076923,199.9402985074627,4.632790697674419,0.12,0.08,0.4,4.09,8614.0,0.05,0.15,60.12,0.21,0.08,0.6,1222.25
E05013608,Brentford West,54.0,0.0,26.0,0.0,128.8,3.75,1.1887096774193548,133.7375,4.79047619047619,0.08,0.08,0.36,3.57,8556.0,0.04,0.13,57.33,0.18,0.12,0.6,1171.34
E05013609,Chiswick Gunnersbury,88.0,0.0,59.0,0.0,140.0748299319728,3.782312925170068,0.9958196721311476,127.85714285714286,4.760315789473684,0.07,0.08,0.39,3.06,12778.0,0.04,0.12,143.79,0.15,0.15,0.59,1269.95
E05013610,Chiswick Homefields,79.0,4.0,40.0,0.0,155.34146341463415,5.089430894308944,0.7958333333333334,103.8780487804878,4.7262162162162165,0.06,0.07,0.35,2.96,13892.0,0.03,0.11,111.25,0.17,0.16,0.57,1297.13
E05013611,Chiswick Riverside,68.0,0.0,19.0,0.0,180.8735632183908,4.551724137931035,0.7744594594594595,141.0,4.6836363636363645,0.06,0.07,0.37,3.07,9890.0,0.03,0.11,56.12,0.18,0.14,0.59,1272.76
E05013612,Cranford,13.0,0.0,14.0,0.0,77.85185185185185,1.4814814814814814,0.8031818181818182,207.4814814814815,4.379285714285714,0.15,0.09,0.41,5.95,16032.0,0.04,0.12,111.08,0.19,0.11,0.58,928.31
E05013613,Feltham North,3.0,0.0,21.0,0.0,75.16666666666667,2.25,0.9272222222222224,155.70833333333334,4.6353333333333335,0.12,0.08,0.33,5.41,12792.0,0.05,0.14,95.46,0.19,0.14,0.56,941.03
E05013614,Feltham West,9.0,0.0,19.0,0.0,89.17857142857143,2.1785714285714284,1.889375,195.9642857142857,4.7716666666666665,0.11,0.08,0.27,5.4,16207.0,0.04,0.12,136.75,0.22,0.08,0.57,916.87
E05013615,Hanworth Park,6.0,0.0,32.0,0.0,75.73684210526316,2.394736842105264,0.6604166666666667,165.18421052631578,4.805555555555555,0.09,0.08,0.28,5.37,10054.0,0.04,0.13,74.92,0.2,0.13,0.56,979.18
E05013616,Hanworth Village,9.0,0.0,19.0,2.0,85.1,2.7,1.1910526315789474,219.36666666666667,4.800625,0.12,0.08,0.27,5.27,16527.0,0.05,0.14,110.62,0.22,0.11,0.55,933.4
E05013617,Heston Central,3.0,0.0,14.0,0.0,84.76470588235294,1.8235294117647056,0.8123076923076924,96.0,4.568,0.15,0.09,0.38,5.46,14538.0,0.05,0.12,83.25,0.2,0.12,0.56,967.1
E05013618,Heston East,10.0,0.0,15.0,0.0,72.44,3.12,1.4013043478260871,251.32,4.570952380952381,0.14,0.12,0.36,5.14,11552.0,0.04,0.12,70.62,0.18,0.13,0.56,1004.61
E05013619,Heston West,9.0,0.0,8.0,0.0,129.7058823529412,1.7058823529411764,0.93,170.47058823529412,4.718,0.16,0.1,0.3,5.4,15339.0,0.05,0.12,111.42,0.21,0.12,0.54,941.03
E05013620,Hounslow Central,32.0,0.0,9.0,3.0,119.25,7.977272727272727,1.6989655172413791,211.4090909090909,4.4270000000000005,0.12,0.1,0.56,5.25,10605.0,0.03,0.09,194.38,0.21,0.07,0.62,953.75
E05013621,Hounslow East,10.0,0.0,16.0,0.0,68.8076923076923,1.7692307692307692,1.4382608695652173,102.42307692307692,4.761666666666667,0.13,0.09,0.51,4.98,8775.0,0.04,0.11,71.0,0.21,0.11,0.57,991.9
E05013622,Hounslow Heath,12.0,0.0,22.0,0.0,75.08823529411765,6.941176470588236,1.2324000000000002,193.2941176470588,4.679333333333333,0.14,0.1,0.42,5.26,16075.0,0.04,0.11,113.83,0.21,0.1,0.57,928.31
E05013623,Hounslow South,25.0,0.0,23.0,0.0,97.75,3.1041666666666665,1.729375,140.9375,4.8124,0.09,0.08,0.31,4.32,13866.0,0.04,0.12,49.42,0.17,0.14,0.58,1033.61
E05013624,Hounslow West,16.0,0.0,14.0,0.0,93.43333333333334,5.8,2.0615,153.26666666666668,4.658823529411765,0.15,0.08,0.48,5.75,15906.0,0.04,0.12,102.42,0.19,0.11,0.58,966.46
E05013625,Isleworth,39.0,0.0,37.0,1.0,121.77922077922078,2.3506493506493507,1.01,138.5974025974026,4.7504,0.09,0.08,0.29,3.73,14051.0,0.05,0.14,68.54,0.21,0.12,0.57,1160.31
E05013626,Osterley & Spring Grove,41.0,0.0,39.0,0.0,120.3625,3.9625,0.8451612903225806,168.25,4.644489795918368,0.08,0.08,0.36,4.14,14593.0,0.03,0.11,93.33,0.18,0.14,0.58,1157.74
E05013627,Syon & Brentford Lock,31.0,0.0,28.0,0.0,103.27118644067797,5.864406779661017,0.8711111111111112,112.45762711864408,4.746176470588235,0.1,0.07,0.33,3.54,12164.0,0.04,0.13,102.0,0.18,0.11,0.61,1208.09
E05013628,Barnet Vale,21.0,0.0,39.0,0.0,123.66666666666669,2.466666666666667,0.8472500000000001,190.13333333333333,4.707586206896552,0.08,0.07,0.33,4.3,17043.0,0.04,0.13,75.54,0.17,0.17,0.56,1095.62
E05013629,Brunswick Park,15.0,0.0,32.0,0.0,87.25531914893617,4.872340425531915,0.4863888888888889,175.17021276595744,4.729285714285715,0.1,0.08,0.29,4.07,16152.0,0.04,0.14,74.08,0.18,0.17,0.54,1069.4
E05013630,Burnt Oak,27.0,0.0,27.0,1.0,95.0909090909091,3.8181818181818175,1.3607142857142858,152.25454545454545,4.503333333333334,0.14,0.11,0.42,5.39,21590.0,0.05,0.13,138.5,0.21,0.1,0.56,941.77
E05013631,Childs Hill,180.0,3.0,93.0,0.0,133.8985507246377,3.057971014492753,1.297,143.44202898550725,4.735298013245033,0.11,0.09,0.46,3.16,19401.0,0.04,0.13,157.21,0.18,0.14,0.57,1306.01
E05013632,Colindale North,25.0,0.0,42.0,1.0,91.83823529411764,3.5588235294117645,0.6639393939393939,91.70588235294116,4.7052,0.15,0.12,0.44,5.2,12735.0,0.05,0.12,71.04,0.22,0.07,0.57,1122.43
E05013633,Colindale South,101.0,0.0,94.0,0.0,105.2974358974359,5.076923076923077,0.8039999999999999,123.44102564102565,4.744805194805196,0.11,0.12,0.48,4.63,18997.0,0.04,0.1,111.17,0.18,0.07,0.61,1179.2
E05013634,Cricklewood,71.0,0.0,38.0,0.0,126.08256880733946,5.247706422018348,1.0052439024390245,151.89908256880733,4.63968253968254,0.15,0.11,0.48,3.94,10425.0,0.05,0.13,116.46,0.2,0.1,0.56,1219.73
E05013635,East Barnet,19.0,0.0,16.0,0.0,106.37142857142857,3.0,0.4065217391304347,207.37142857142857,4.865833333333334,0.09,0.08,0.28,4.24,18091.0,0.04,0.14,91.96,0.2,0.15,0.54,1014.03
E05013636,East Finchley,79.0,0.0,32.0,0.0,97.25225225225223,5.864864864864865,0.5248863636363637,163.59459459459458,4.80828125,0.09,0.08,0.41,3.19,16326.0,0.05,0.15,80.62,0.18,0.15,0.56,1144.28
E05013637,Edgware,38.0,0.0,44.0,1.0,110.33734939759036,3.0120481927710845,1.0626229508196725,216.3855421686747,4.690192307692308,0.09,0.08,0.35,4.79,19770.0,0.03,0.12,126.12,0.2,0.16,0.53,2311.23
E05013638,Edgwarebury,6.0,0.0,17.0,0.0,101.0,1.8695652173913044,0.905,187.0434782608696,4.792727272727273,0.1,0.09,0.28,4.65,12341.0,0.04,0.12,63.21,0.23,0.15,0.5,949.46
E05013639,Finchley Church End,52.0,0.0,35.0,0.0,127.44827586206895,4.160919540229885,0.9547540983606556,124.03448275862068,4.761428571428572,0.1,0.07,0.38,3.36,18840.0,0.03,0.12,92.0,0.18,0.18,0.54,1276.1
E05013640,Friern Barnet,41.0,0.0,43.0,0.0,108.17857142857144,2.869047619047619,0.7698113207547169,117.58333333333331,4.710930232558139,0.1,0.09,0.38,3.97,19062.0,0.04,0.14,116.62,0.2,0.13,0.57,1060.65
E05013641,Garden Suburb,32.0,0.0,24.0,2.0,149.41379310344828,3.810344827586207,0.806,113.39655172413794,4.714444444444445,0.07,0.08,0.31,2.58,12668.0,0.03,0.1,64.79,0.19,0.21,0.51,1314.2
E05013642,Golders Green,98.0,0.0,45.0,1.0,153.59027777777777,3.9166666666666665,1.1770833333333333,161.25694444444446,4.758028169014084,0.1,0.1,0.37,3.29,15148.0,0.04,0.11,67.92,0.27,0.13,0.48,1293.72
E05013643,Hendon,95.0,0.0,63.0,3.0,132.50310559006212,4.279503105590062,1.1601923076923075,153.96273291925465,4.6276,0.1,0.13,0.41,4.12,21981.0,0.03,0.12,151.25,0.21,0.12,0.53,1153.11
E05013644,High Barnet,23.0,0.0,6.0,0.0,156.51724137931035,6.137931034482759,1.3263636363636364,157.13793103448276,4.789333333333333,0.08,0.07,0.28,4.53,12011.0,0.04,0.14,65.17,0.17,0.2,0.53,1111.94
E05013645,Mill Hill,61.0,0.0,35.0,1.0,141.88659793814432,3.814432989690722,0.7264705882352941,185.82474226804123,4.74547619047619,0.08,0.09,0.31,4.01,17825.0,0.04,0.12,102.92,0.19,0.16,0.53,1186.7
E05013646,Totteridge & Woodside,29.0,0.0,30.0,0.0,136.96610169491527,2.694915254237288,1.1085714285714283,144.5593220338983,4.825769230769231,0.08,0.08,0.35,3.7,14902.0,0.03,0.11,49.46,0.19,0.18,0.54,1269.22
E05013647,Underhill,19.0,0.0,14.0,0.0,113.63636363636364,2.4545454545454546,1.1495652173913045,147.4848484848485,4.830625,0.1,0.08,0.29,4.46,12287.0,0.05,0.16,54.0,0.18,0.17,0.54,1002.38
E05013648,West Finchley,47.0,0.0,28.0,0.0,147.76,4.773333333333333,0.7000000000000001,149.74666666666667,4.6315625,0.1,0.07,0.43,3.68,19407.0,0.04,0.13,119.17,0.19,0.14,0.58,1194.21
E05013649,West Hendon,98.0,0.0,48.0,1.0,115.60544217687077,4.877551020408164,1.0278504672897195,169.81632653061226,4.626891891891892,0.11,0.1,0.47,4.74,17261.0,0.04,0.12,165.79,0.16,0.11,0.61,1201.72
E05013650,Whetstone,23.0,0.0,15.0,1.0,116.25641025641026,3.1538461538461537,0.7777777777777778,206.56410256410257,4.818695652173913,0.09,0.06,0.34,3.8,10900.0,0.04,0.13,53.75,0.18,0.18,0.55,1229.06
E05013651,Woodhouse,35.0,0.0,27.0,0.0,134.6290322580645,3.225806451612903,1.2451162790697674,132.7741935483871,4.828888888888889,0.11,0.08,0.39,4.14,14177.0,0.05,0.14,99.75,0.17,0.15,0.58,1130.59
E05013652,Belsize,193.0,0.0,46.0,0.0,182.5732217573222,6.489539748953975,0.7429608938547486,116.02092050209204,4.752442748091603,0.05,0.07,0.45,1.76,12107.0,0.03,0.1,72.92,0.16,0.13,0.63,1366.07
